ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1268,0,8.74,18.77,7.47,3.52,22.91,3.76,17.36,20.92,82.2,33.88,42.81,10.31,39.13,11.42,8.23,0
1269,0,8.15,21.79,8.79,3.06,26.52,3.21,17.92,21.99,87.27,36.49,48.9,11.02,42.12,14.32,8.65,0
1270,0,6.21,18.73,5.64,3.48,21.62,3.78,17.82,20.15,79.55,30.81,41.82,9.83,37.77,11.4,6.22,0
1271,0,5.35,16.63,5.06,3.27,22.77,1.56,17.51,21.45,78.04,33.83,45.28,11.75,37.46,14.76,7.21,0
1272,0,6.96,19.49,4.34,4.77,21.29,4.34,17.3,19.25,77.16,29.22,45.72,7.9,39.92,11.24,8.06,0
1273,0,7.48,19.69,4.93,5.16,20.19,4.95,18,20.61,78.2,30.93,49.44,7.35,39.05,11.45,5.84,0
1274,0,5.54,21.34,4.22,4.9,20.44,4.71,18.28,20.2,74.93,27.05,45.33,6.95,40.16,10.97,8.66,0
1275,0,4.26,18.25,1.99,4.35,15.64,5.25,17.99,19.13,67.62,25.34,38.65,8.14,38.77,13.43,7.96,0
1276,0,2.18,20.41,1.85,4.96,14.13,4.05,19.17,19.01,66.63,25.43,38.52,7.3,35.97,17.21,6.82,0
1277,0,3.18,17.67,0.69,4.26,13.84,3.73,17.2,18.12,60.21,25.89,36.32,8.05,32.94,12.92,4.32,0
1278,0,4.55,21.9,0.94,7.14,12.8,3.18,18.97,17.46,58.94,25.61,37.22,9.02,32.5,14.76,6.93,0
1279,0.05,2.21,17.63,0.71,6.77,10.81,2.42,15.1,19.16,49.6,22.73,31.59,7.47,25.7,11.84,10.52,0
1280,0.02,1.34,5.53,4.22,2.74,1.59,0.76,9.87,27.48,29.34,28.15,27.26,13.76,8.66,14.16,17.06,0
1281,0,0,1.97,3.34,0,0,0,6.58,31.68,19.03,25.76,25.96,18.08,9.38,20.9,36.22,0
1282,0.12,3.07,14.33,4.6,5.91,1.69,0.92,10.91,38.08,33.74,29.32,30.89,6.51,14.17,16.46,41.86,0
1283,1.21,12.02,35.43,0.96,18.31,5.13,3.99,14.19,38.22,54.08,25.34,29.96,0.22,30.45,17.57,39.39,0
1284,0.37,6.57,24.87,0,11.97,2.22,2.47,7.97,24.08,35.42,14.1,18.04,0,23.96,11.54,23.27,0
1285,1.15,4.35,22.08,0.91,11.74,1.77,0.4,14.62,27.89,41.7,20.02,33.38,0.46,22.81,14.46,35.26,0
1286,0.55,0,2.55,2.99,0.46,0,0,10.28,30.46,9.37,37.23,36.77,0.01,8.07,9.9,46.78,0
1287,0.23,0,0,0,0,0,0,4.79,22.87,1.67,29.03,39.17,0.83,0.35,10.46,29.33,0
1288,0,0,0,0,0,0,0,0.85,6.74,0,15.1,39.64,0,0,1.37,11.26,0
1289,0.1,0,0,0,0,0,0,4.28,8.63,0,26.42,41.16,1.31,0,7.03,9.89,0
1290,1.15,0,0,0,0,0,0,2.06,6.67,0,28.14,43.52,1.67,0,9.54,12.64,0
1291,0.6,0,0,0.59,0,0,0,4.38,3.76,0,29,44.94,1.58,0,16.11,12.27,0
1292,0.71,0,0,0.42,0,0,0.19,1.7,5.46,0.42,20.23,34.2,6.93,0,16.46,9.72,0
1293,0.27,0,0,1.25,0,0,0.16,1.23,8.28,0,20.62,38.99,3.87,0,23.26,5.56,0
1294,3.64,0,0,1.21,0,0,0,0.4,5.96,0,25.76,36.67,3.99,0,14.06,1.87,0
1295,1.18,0,0,0.84,0,0,0.8,0.62,7.89,0,27.45,40.14,8.19,0,17.82,6.34,0
1296,8.07,0,0,3.22,0,0,3.71,1.77,9.39,0,27.45,33.86,9.08,0,9.82,3.05,0
1297,2.73,0,0,9.69,0,0,3.79,2.84,9.62,0,30.14,28.4,13.08,0,15.28,2.16,0
1298,5.5,0,0,12.62,0,0.09,10.05,1.38,11.67,0,28.34,37.32,17.93,0,7.61,0.67,0
1299,3.13,0,0,9.39,0.82,0.13,12.79,3.75,6.58,0,21.69,28.8,15.22,0,3.42,0,0
1300,18.26,0.86,1.35,32.55,7.42,1.24,31.53,4.41,13,0.31,42.25,39.42,21.18,0,8.64,0,0
1301,37.13,20.91,2.89,41.7,12.32,12.73,61.75,15.11,27.8,0.75,54.31,46.63,32.47,0,19.36,0,0
1302,48.91,33.13,7.48,37.99,27.26,19.32,61.64,20.54,21.22,3.11,57.04,44.17,27.41,0,20.02,0.02,0
1303,46.29,36.83,6.73,43.18,30.5,19.27,68.53,20.14,21.13,2.95,64.97,40.86,18.59,0,12.05,0,1.51
1304,43.59,21.72,6.17,56.24,33.58,28.29,97.8,19.08,8.89,3.77,81.08,39.38,24.52,0,5.21,0,0.5
1305,39.57,24.59,1.42,49.42,33.12,29.43,123.11,32.9,4.57,4.84,99.06,18.82,8.31,0,10.2,0,5.74
1306,51.67,29.01,1.94,55.88,52.9,50.93,189.67,38.26,2.24,14.79,100.95,8.19,1.83,0,19.63,0,9.19
1307,73.44,31.01,4.33,58.28,76.79,68.33,210.53,57.41,1.89,36.67,93.11,29.34,2.22,0,45.21,0.76,29.78
1308,96.94,21.88,8.84,62.52,95.42,75.09,220.51,72.28,0.45,64.2,88.03,51.8,3.57,0,69.14,2.15,37.57
1309,0,0.38,1.91,0,0,5.88,3.07,5.98,15.71,38.68,47.73,30.77,23.91,6.78,38.06,2.38,0
1310,0,0.53,3.03,0,0,7.3,3.87,8.55,15.37,32.86,44.48,32.43,21.85,6.49,40.36,2.11,0.22
1311,0,2.99,9.19,3.74,0.26,9.46,4.53,12.18,16.4,28.07,33.85,28.04,14.23,13.47,32.72,8.16,4.73
1312,0,1.94,4.72,1.38,0.47,7.21,2.44,5.41,8.48,17.28,22.38,19.27,9.33,4.8,19.88,3.68,2.08
1313,0,1.36,4.77,0.19,0,15.53,2.93,11.6,11.76,36.44,38.74,23.7,7.54,5.96,26.01,8.2,2.79
1314,0,0.12,2.87,0,0,12.04,2.32,8.93,7.51,25.56,25.98,19.53,5.17,2.85,13.29,5.83,2.3
1315,0,3.59,13.98,0,0,34.2,9.87,24.74,16.99,64.09,62.83,41.06,14.31,13.16,31.41,20.35,4.43
1316,0,2.61,11.23,0,0,33.97,7.18,23.69,17.46,70.55,59.7,38.55,13.72,19.48,26.67,16.81,1.16
1317,0,1.22,8.72,0,0,30.61,5.79,20.31,16.8,65.66,52.29,33.77,15.25,21.23,27.33,12.71,0.06
1318,0,1.26,11.5,0,0,28.92,5.76,17.12,14.07,69.97,48.06,30.38,14.4,25.6,22.89,12.89,0
1319,0,1.77,7.22,0.35,0.17,14.91,2.02,12.73,17.11,56.81,55.31,35.05,19.82,15.24,27.05,6.46,0
1320,0.23,7.77,22.02,2.92,1.37,30.65,7.4,22.83,24.87,91.86,55.27,35.76,16.76,43.95,26.59,21.13,0
1321,0,4.13,15.29,0.73,0.25,22.07,3.61,16.68,17.76,84.38,45.49,29.79,13.1,39.23,18.54,12.67,0
1322,0,5.19,13.53,1.21,0.32,20.87,2.71,16.17,18.66,78.8,45.58,29.73,11.91,39.73,18.41,12.8,0
1323,0,3.17,18.23,3.46,2.34,24.08,3.7,17.86,21.21,92.04,47.68,33.02,11.4,45.98,16.68,16.24,0
1324,0,10.37,23.26,4.67,3.54,28.15,4.92,17.58,21.89,100.94,51.48,35.59,11.67,50.6,14.78,16.42,0
1325,0,6.76,23.15,7.06,3.4,25.08,2.98,17.56,21.21,90.2,44.15,35.24,9.34,45.71,15.17,14.62,0
1326,0,5.91,15.44,3.81,2.81,16.89,2.42,16.83,20.33,74.22,40.72,28.23,8.19,36.04,13.92,9.78,0
1327,0,7.61,19.23,7.37,4.69,20.21,3.02,16.04,19.86,78.48,38.06,33.75,8.61,40.17,12.25,10.86,0
1328,0.25,6.75,13.1,5.27,3.36,15.66,3.63,17.73,20.23,68.24,32.08,30.4,8.86,34.78,14.84,8.82,0
1329,0.63,6.23,14.47,6.92,4.08,16.35,5.94,16.31,22.16,65.14,34.82,33.16,11.97,35.07,17.73,9.93,0
1330,0,5.16,15.17,5.79,2.38,17.73,2.11,16.93,20.05,71.51,29.72,39.85,6.77,37.87,11.28,5.54,0
1331,0,4.59,16.72,7.19,2.98,17.46,2.47,17.88,20.38,73.16,28.03,42.61,6.06,35.72,11.69,5.77,0
1332,0,4.47,12.69,3.39,2.76,11.87,1.64,17.25,21.09,61.35,24.26,40.22,8.55,33.24,12.28,3.49,0
1333,0,3.82,15.69,3.79,3.6,15.07,4.21,18.27,19.98,64.58,22.42,38.31,8.72,37.07,13.58,4.24,0
1334,0,2.74,20.64,3,4.21,17.63,5.89,18.81,18.6,70.5,23.9,38.98,10.2,38.26,19.09,7.34,0
1335,0,1.88,14.24,2.47,2.99,10.86,3.73,13.42,20.51,48.27,24.64,30.53,11.89,28.21,13.62,5.58,0
1336,0,1.22,18.27,1.48,4.66,12.47,3.73,18.66,18.48,55.57,22.87,33.78,12.16,32.4,11.25,7.92,0
1337,0.1,2.23,23.01,1.6,10.09,14.72,3.54,17.01,20.95,58.27,23.37,36.43,12.16,34.92,8.69,13.69,0
1338,0.44,3.74,25.05,0.73,10.96,13.55,4.3,15.57,21.82,53.63,21.77,34.34,10.11,31.49,12.21,19.67,0
1339,0.79,2.36,18.15,3.35,8.88,6.9,2.8,14.42,28.26,41.84,25.16,32.98,13.27,21.61,12.96,27.45,0
1340,0.44,1.61,9.34,5.31,2.89,0.82,0.96,10.26,38.77,31.51,34.7,34.18,6.82,9.98,14.1,45.2,0
1341,0.56,7.14,24.33,2.44,10.02,3.2,1.95,13.48,51.7,48.39,28.95,33.36,3.52,28.75,12.99,66.13,0
1342,3.3,3.51,24.69,2.01,10.33,0.31,1.52,9.84,51.74,36.63,23.25,28.57,1.16,31.74,8.67,83.61,0
1343,3.61,10.04,38.25,1.66,15.23,0.28,3.72,11.74,49.75,44.98,24.01,27.45,0,35.75,7.04,79.96,0
1344,1.4,7.9,41.86,0,21.68,1.46,1.65,17.56,50.63,64.96,28.04,30.82,0.44,42.5,14.38,68.93,0
1345,2.11,0.78,13.88,0.65,7.72,0.63,0.19,19.28,44.85,42.51,32.38,43,0.74,16.87,16.43,54.33,0
1346,0,0,0,0.54,0,0,0,2.14,26.38,5.47,23.87,36.15,0,0.92,1.25,31.86,0
1347,0,0,0,0,0,0,0,3.07,19.81,0.41,29.19,38.89,1.3,0,6.03,29.3,0
1348,0,0,0,0,0,0,0,5.22,15.15,0,22.01,42.58,6.38,0,7.07,11.9,0
1349,0.81,0,0,5.28,0,0,3.2,4.91,4.35,0,23.68,28.61,14.53,0,19.41,1.17,0
1350,1.84,0,0,7.98,0,0,2.12,2.1,8.65,0,26.39,32.95,18.38,0,8.33,0.61,0
1351,1.6,0,0,10.01,0,0,12.51,2.98,8.06,0.43,25.68,31.13,20.58,0,6.7,0.2,0
1352,3.3,0,0,13.95,0,1.07,27.04,9.25,12.18,0.73,28.33,30.83,19.06,0,8.82,0,0
1353,13.46,1.55,0,23.63,4.22,0.79,26.27,4.75,10.81,0.59,30.67,34.27,21.83,0,8.96,0,0
1354,18.51,4.66,0.96,24.55,6.54,5.68,34.94,8.81,10.01,1.1,36.58,28.76,17.07,0,6.2,0,0
1355,30.31,18.11,2.36,45.26,19.74,18.96,67.67,18.51,21.39,1.3,58.36,40.56,28.21,0,15.31,0,0
1356,35.92,21.16,4.1,48.8,25.85,22.6,77.66,19.49,12.65,3.53,71.66,37.27,22.38,0,10.83,0,0
1357,30.8,18.46,0.67,48.77,27.19,24.82,88.51,19.76,4.91,1.92,75.54,24.88,17.17,0,5.32,0,0.49
1358,33.63,16.88,0,39.51,27.5,22.31,98.96,18.37,0.98,1.63,63.2,9.82,6.86,0,3.2,0,2.03
1359,48.38,31.3,0.03,61.43,52.37,47.76,183.64,42.98,2.51,18.81,86.22,6.98,1.99,0,20.05,0,5.48
1360,78.26,54.35,1.38,79.23,88.04,83.26,274.81,65.49,1.99,42.85,113.53,16.58,0.87,0,49.63,0.05,27.48
1361,103.82,60.15,11.19,74.01,118.7,104.05,295.71,90.23,3.6,71.93,136,46.02,2.88,0,79.16,1.52,42.1
1362,0,2.51,7.73,0,0,19.44,4.07,15.59,14.88,51.43,42.11,21.91,7.88,13.97,26.17,10.85,2.54
1363,0,0.12,1.96,0,0.07,10.1,1.4,9.52,7.86,24.71,23.51,15.38,4.38,2.62,14.54,4.68,2.44
1364,0,6.94,11.15,1.19,2.55,28.53,7.65,27.75,15.88,51.27,50.33,31.87,13.17,10.55,33.52,16.26,10.75
1365,0,8.13,17.49,0,1.74,48.38,12.73,45.08,26.25,74.88,81.57,49.34,14.95,8.42,52.56,26.79,21.01
1366,0,4.01,11.58,0,0.47,43.88,11.19,40.19,25.11,64.75,77.49,49.29,15.38,6.95,46.44,24.89,15.43
1367,0,2.36,8.24,0,0.04,28.42,6.12,24.09,20.79,56.8,63.71,41.86,15.27,7.27,36.57,15.85,5.65
1368,0,0.27,3.26,0,0,20.74,1.34,17.11,11.35,50.19,49.77,32.64,11.04,5.8,24.72,8.73,0.37
1369,0,0.2,5.2,0,0,24.45,5.63,18.63,15.09,62.93,58.14,36.78,16.89,18.07,30.82,9.92,0
1370,0,3.75,15.99,0.03,0.02,34.36,7.87,21.35,16.38,84.62,54.53,32.72,14.82,36.91,23.4,18.92,0
1371,0,5.13,17.16,0.45,0,30.84,4.18,19.71,16.97,86.11,48.43,32.72,14.9,39.63,19.49,19.9,0
1372,0,6.33,20.29,0.61,0.18,29.62,3.95,19,18.87,93.47,49.72,32.34,13.31,44.79,17.64,18.77,0
1373,0,3.78,14.52,1.02,0.47,20.96,2.32,17.68,19.14,75.71,44.34,31.04,14.47,40.97,19.06,15.07,0
1374,0,6.93,20.62,5.55,1.09,25.54,2.96,19.35,19.47,87.7,44.12,32.26,11.88,46.81,17.3,19.26,0
1375,0,3.91,11.92,2.65,0.77,15.43,2.11,14.95,17.98,67.37,35.84,25.3,8.42,35.83,16.5,9.31,0
1376,0,8.76,19.35,8.81,1.41,22.48,1.81,19.68,20.87,86.68,43.53,30.94,8.39,46.19,17.89,13.76,0
1377,0,10.43,26.34,10.7,3.64,24.68,2.8,21.95,23.88,92.39,39.87,35.02,8.14,49,17.12,16.81,0
1378,0,7.71,20.48,9.75,2.95,23.68,1.38,19.22,23.7,86.75,36.26,35.2,7.95,47.25,16.35,7.51,0
1379,0.34,5.16,13.16,6.45,2.29,14.61,2.64,15.76,21.72,57.19,30.16,25.69,10.27,33.35,21.2,6.72,0
1380,0,6.51,19.54,6.79,2.77,18.39,2.9,17.84,20.82,75.04,34.14,33.35,6.35,42.38,13.13,7.94,0
1381,0,8.74,22.04,7.31,2.98,22.92,4.08,20.39,22.97,87.01,32.91,42.46,6.18,45.63,15.47,7.9,0
1382,0,4.39,15.57,7.34,2.16,16.88,1.94,20.29,20.99,71.99,26.28,36.95,5.76,38.74,11.39,4.74,0
1383,0,3.18,17.06,5.07,2.43,16.4,2.56,21.56,19.72,66.8,23.63,38.96,7.12,39.09,10.16,6.2,0
1384,0,3.42,17.67,2.29,3.05,17.42,4.03,20.25,18.91,68.37,23.39,39.63,8.19,38.46,11.2,7.38,0
1385,0,3.13,20.34,3.02,3.92,17.09,3.98,20.9,25.23,66.9,30.46,40.63,12.9,40.43,18.5,10.41,0
1386,0,1.97,16.87,2.69,4.04,10.15,3.6,15.26,22.1,50.57,22.29,30.13,14.92,34.04,13.23,6.5,0
1387,0.11,0.93,16.22,8.1,4,9.31,2.76,12.94,20.46,43.07,23.17,28,13.83,28.18,8.64,10.22,0
1388,0.26,0,10.23,6.64,2.98,5.44,1.98,9.47,26.55,30.98,24.3,32.37,23.4,16.95,6.41,23.61,0
1389,2.28,1.41,24.57,10.7,11.8,12.51,5.32,13.59,31.36,47.83,30.42,37.01,18.76,29.28,14.34,30.13,0
1390,0.95,1.93,19.12,10.91,6.56,5.02,3.32,10.9,29.34,32.79,25.32,28.01,18.46,19.93,12.29,37.79,0
1391,0,0,2.35,0.91,0.4,0,1.04,5.05,32.35,27.46,32.16,34.51,7.29,2.41,0.2,53.24,0
1392,0.81,4.61,24.74,2.49,8.23,2,5.01,12.9,49.25,42.79,33.24,29.22,3.34,26.46,12.89,82.23,0
1393,2.44,9.64,45.19,1.08,15.56,0.77,4.57,14.58,57.07,55.41,24.85,26.78,0,41.18,8.64,100.35,0
1394,8.93,22.38,56.54,1.45,20.18,1.42,12,21.94,72.97,69.84,39.56,44.99,0,59.91,11.81,136.46,0
1395,2.41,9.97,34.5,0.16,20.04,0.1,2.1,17.53,66.18,51.84,29.8,32.77,0,43.14,5.07,123.24,0
1396,1.42,0.31,10.4,0.45,1.77,0.1,0,12.25,44.37,35.16,26.28,38.85,0,14.41,1.96,69.91,0
1397,0,0,0,0,0,0,0,4.81,29.88,15.93,24.88,35.37,0,0.81,0.67,39.47,0
1398,0,0,0,0,0,0,0,3.88,20.12,3.93,21.01,37.91,0.8,0,3.15,20.01,0
1399,2.93,0,0,10.96,0,0.63,24.19,10.88,6.42,0,25.21,29.11,18.32,0,3.63,0,0
1400,1.99,0,0,13.97,3.18,0.82,18.31,4.76,6.38,2.52,22.66,23.42,8.02,0,3.55,0,0
1401,11.06,0.43,0,28.1,4.69,3.02,31.94,9.65,10.92,0.75,33.86,30.39,20.54,0,2.56,0,0
1402,18.92,0.91,0.32,29.97,6.82,10.21,49.24,8.67,10.63,1.11,38.64,26.9,24.09,0,5.77,0,0
1403,27.04,6.57,1.44,50.58,20.3,19.4,74.28,20.35,16.07,0.78,63.98,32.6,24.87,0,4.9,0,0
1404,27.65,15.49,0,45.94,24.24,26.35,84.71,15.23,5.77,7.17,76.67,26.34,17.55,0,4.18,0,0
1405,40.36,20.63,0.26,45.79,30.4,34.18,122.46,29.4,5.11,3.97,85.93,16.48,9.06,0,6.44,0,2.46
1406,47.38,21.84,0,50.59,45.48,45.81,164.99,41.13,1.56,15.1,86.7,7.22,0.85,0,19.23,0,1.23
1407,51.09,33.02,1.18,61.23,52.64,50.98,192.84,42.19,2.49,23.26,72.85,6.73,0.69,0,30.69,0,9.74
1408,83.6,70.47,1.93,83.86,96.76,96.54,303.76,80.09,1.19,48.35,112.15,15.8,0.89,0,55.72,0,28.42
1409,0,0.34,1.47,0,0,8.34,1.1,10.14,10.03,28.64,35.23,24.73,6.28,1.7,23.79,3.1,0.82
1410,0,0.18,0.16,0,1.14,9.56,0.16,11.89,13.96,27.2,30.01,22.94,6.42,0.09,28.15,2.61,2.48
1411,0,9.1,13.27,0,5.9,48.64,12.45,51.68,27.78,67.1,83.03,55.47,16.84,4.95,56.79,26.87,23.79
1412,0,21.98,23.08,1.69,11.94,59.46,19.75,60.77,33.81,66.3,90.37,64.74,18.64,8.32,63.61,41.68,33.43
1413,0,9.74,12.92,0.11,6.41,45.76,12.92,47.73,26.26,54.66,73.24,51.89,15.96,4.41,50.39,27.92,24.09
1414,0,6.08,12.21,0,1.91,39.14,10,37.53,25.19,59.47,71.85,47.23,15.42,6.26,49.5,22.95,15.92
1415,0,2.36,5.18,0,0.13,24.3,4.06,20.8,19.44,53.83,58.63,37.28,11.36,8.6,36.57,11.64,4.84
1416,0,1.17,7.88,0,0,27.89,4.31,22.01,16.73,65.23,57.26,35.11,14.13,19.76,29.7,12.99,0.42
1417,0,2.35,14.42,0.18,0,33.93,7.78,24.48,17.4,82.06,57.93,31.51,15.13,36.59,23.73,19.86,0
1418,0,1.6,9.71,0.62,0,27.9,3.15,19.84,15.44,73.76,52.18,30.26,14.85,34.15,20.1,20.59,0
1419,0,8.5,20.83,5.67,1.78,31.83,4.68,24.74,25.34,91.74,59.83,36.65,18.59,49.71,28.15,30.05,0
1420,0,3.56,10.62,5.01,1.06,13.4,2.57,16.19,16.05,45.91,39.17,28.73,18.36,28.37,25.9,12.67,0
1421,0,7.12,21.11,7.24,0.82,26.17,2.79,23.79,22.18,89.23,47.16,31.89,13.42,51.44,20.63,24.15,0
1422,0,8.19,21.05,6.12,0.95,24.72,1.28,20.42,22.22,86.86,43.9,31.94,10.55,48.41,21.13,17.86,0
1423,0,6.01,19.83,6.43,1.41,21.37,1.71,20.75,21.33,79.31,41.45,29.94,13.02,44.9,23.94,16.3,0
1424,0,7.36,16.99,8.56,1.24,16.4,1.49,20.13,24.64,72.81,40.85,27.42,11.31,43.64,23.88,13.12,0
1425,0,8.93,22.94,13.48,1.99,23.62,1.4,23.57,23.91,87.63,40.34,32.13,7.28,52.34,20.88,15.18,0
1426,0,7.43,20.67,11.25,1.24,20.77,1.54,22.62,21.61,79.76,35.61,28.61,5.99,48.43,16.84,9,0
1427,0,8.69,23.69,12.77,1.87,23.44,1.79,23.1,22.76,86.51,39.24,34.74,6.41,51.79,18.94,8.12,0
1428,0,3.24,16.19,4.96,0.6,16.74,0.92,19.67,22.76,72.37,34.24,33.57,6.05,44.66,17.22,6.52,0
1429,0,4.33,15.89,3.87,1.04,14.53,0.96,18.51,22.74,68.78,31.38,30.77,6.7,42.1,13.49,6.13,0
1430,0,4.89,20.3,4.1,2.88,17.51,1.98,22.66,21.95,73.39,31.56,35.23,8.61,46.06,13.51,8.6,0
1431,0,2.71,12.36,5.42,1.51,10.29,1.3,17.03,27.52,54.75,31.88,33.57,20.18,29.74,20.01,5.65,0
1432,0,0,0,5.93,0,0.2,2.14,10.63,34.12,21.32,35.92,28.29,43.03,10.11,28.83,9.65,0
1433,0.02,0.24,13.22,9.19,3.64,9.96,3.34,12.94,26.92,44.84,34.41,36.03,27.86,26.77,18.24,15.17,0
1434,0.03,0.17,6.76,14.67,1.47,4.21,2.26,7.47,28.3,27.26,33.34,33.52,27.18,10.97,10.35,22.84,0
1435,0.25,0,7.96,19.03,0.85,3.31,3.98,7.4,27.22,21.71,31.02,32.69,32.63,9.58,4.04,30.43,0
1436,5.33,0.65,30.38,25.7,11.54,16.49,4.88,14.25,29.61,49.33,33.74,40.19,24.85,29.83,11,41.39,0
1437,2.21,0,15.31,21.73,5.01,6.1,5.66,11.07,30.49,30.38,39.1,37.22,31.35,16.08,6.01,58.32,0
1438,0.04,0,7.37,17.22,1.62,0.38,5.87,6.1,36.2,23.63,37.5,35,18.73,8.06,3.36,70.82,0
1439,3.17,8.15,46.95,11.32,18.62,8.91,6.25,18.21,46.86,63.12,31.39,34.1,8.9,42.89,19.37,67.16,0
1440,1.68,6.16,38.84,2.22,14.34,2.01,2.52,13.46,53.28,55.03,25.29,29.24,0,41.01,9.73,98.66,0
1441,1.1,6.85,31.74,0.33,12.07,0,1.47,14.03,63.99,46.48,24.18,30.21,0,38.67,1.39,122.7,0
1442,0.98,3.11,25.51,0.17,5.63,0,0.91,11.09,55.99,40.77,25.16,35.64,0,25.35,1.76,99.11,0
1443,0,0,4.99,0,0.68,0,0,9.52,43.57,32.21,25.03,38.8,0.29,6.52,0.43,60.62,0
1444,0,0,0,0,0,0,0,7.06,27.33,15.19,18.46,35.43,1.48,0,0.85,28.38,0
1445,4.3,0,0,27.87,0.77,2.68,37.68,6.66,4.94,1.28,36.58,31.49,22.24,0,8.97,0,0
1446,10.96,0.13,0.57,29.91,4.41,12.27,48.17,13.66,9.43,2.24,40.83,29.11,26.46,0.41,5.96,0,0.07
1447,13.38,2.94,4.95,21.64,10.7,13.66,60.7,18.18,3.17,12.63,43.59,32.82,13.77,1.35,9.64,0,1.41
1448,19.76,10.41,0,28.44,18.67,21.9,85.18,9.8,6.51,6.65,65.72,16.7,11.77,0,1.34,0,0
1449,34.77,11.56,0,48.24,19.54,29.3,102.78,25.83,0.57,5.41,82.69,16.3,6.88,0,4.59,0,1.03
1450,41.28,15.41,0,46.14,39.74,43.11,133.31,30.48,1.91,9.21,87.29,8.11,1.84,0,11.24,0,0
1451,49.66,25.32,0.62,63.34,51.4,53.96,187.64,48.62,1.49,18.83,93.48,5.49,1.5,0,26.16,0,3.06
1452,56.83,28.82,0.52,64.28,59.93,57.68,209.98,51.32,0.26,24.19,78.55,9.42,0.59,0,25.06,0,8.69
1453,0,0,0,0,3.27,13.45,0,18.29,13.6,30.39,42.82,43.55,9.48,0,35.22,3.79,1.78
1454,0,9.17,8.09,0.44,11.28,37.24,10.1,41.62,27.55,48.57,68.7,49.6,16.25,2,54.14,25.24,23.66
1455,0,21.63,19.01,0.68,20.3,54.1,19.06,54.14,32.65,56.44,75.69,60.09,19.27,6.59,60.81,41.45,37.84
1456,0,9.47,7.22,0.24,13.24,40.51,11.13,46.29,26.39,45.64,65.54,52.59,15.78,2.68,50.86,26.04,24.73
1457,0,11.81,13.52,0,8.07,50.44,12.19,50.19,27.09,60.22,78.36,56.03,15.79,5.75,55.64,26.92,26.45
1458,0,5.44,15.73,0,0.39,45.5,12.85,41.12,26.03,72.93,81.67,47.68,15.39,15.74,42.32,28.46,13.98
1459,0,2.14,9.03,0,0,30.22,4.13,27.8,17.71,66.4,64.32,40.04,14.83,22.69,30.5,16.31,2.11
1460,0,1.69,11.99,0.12,0,34.72,5.51,27.11,17.18,78.15,60.84,33.95,15.24,38.84,24.15,26.52,0
1461,0,1.51,6.74,0.82,0.02,24.24,2.84,19.15,14.19,65.95,49.37,28.68,14.24,32.28,20.39,17.71,0
1462,0,6.39,16.35,5.27,0.34,29.49,1.8,22.98,18.72,87.44,56.18,32.34,16.09,50.53,21.08,31.72,0
1463,0,6.45,14.11,4.46,0.1,23.01,0.58,21.49,18.17,75.01,48.11,30.3,15.05,46.98,19.3,22.4,0
1464,0,3.38,10.27,3.69,0.01,13.84,0.31,18.16,25.11,62.41,49.4,29.6,20.45,37.13,24.81,14.62,0
1465,0,6.86,16.57,6.58,0.02,23.17,0.39,21.72,19.73,82.68,42.93,30.21,10.87,51.11,20.56,21.71,0
1466,0,7.39,14.61,4.49,0.27,17.92,0.33,22.63,22.64,76.67,38.98,26.29,8.24,48.6,21.13,17.79,0
1467,0,7.03,20.44,6.93,0.23,19.41,0.25,26.21,24.58,80.96,37.37,26.93,6.88,50.73,23.53,16.47,0
1468,0,5.41,12.67,6.68,0.01,12.91,0.66,21.23,25.58,61.15,35.56,22.93,8.05,38.41,22.52,7.74,0
1469,0,7.86,19.78,15.66,0.41,18.56,0.82,27.66,28.91,77.99,37.86,26.65,6.11,51.33,24.06,11.22,0
1470,0,7.52,20.79,12.1,0.78,18.82,1.52,24.23,28.02,77.8,35.25,28.42,6.21,50.02,21.19,11.13,0
1471,0,5.43,16.24,7.96,0.72,14.23,0.39,22.78,25.44,66.6,31.33,25.76,7.43,42.28,22.42,9.02,0
1472,0,5.8,22.3,8.29,2.09,20.71,1.75,24.77,26.37,77.4,32.64,33.09,6.71,49.99,18.81,8.59,0
1473,0,3.89,21.27,9.54,2.83,17,2.31,24.02,26.87,71.19,28.75,33.33,7.39,48.62,16.59,8.76,0
1474,0,3.36,20.58,7.66,2.75,17.24,2.9,17.57,23.58,60.44,25.57,33.41,10.47,40.38,18.43,8.66,0
1475,0,0,0.24,5.06,0,0,0.92,8.87,29.65,22.37,33.09,26.19,35.04,7,22.13,3.29,0
1476,0,0,0,4.95,0,0,0.3,3.64,20.87,14.37,27.06,24.38,24.85,2.73,6.37,6.22,0
1477,0,0,0.2,19.38,0,0,3.02,2.18,29.34,12.44,37.01,32.42,38.67,1.15,4.76,25.43,0
1478,4.08,0,16.52,26.19,5.96,9.02,3.42,10.75,25.94,29.62,28.93,35.45,36.05,19.8,7,34.59,0
1479,9.95,0.03,30.19,31.48,12.49,19.25,5.31,15.42,21.18,48.51,29.88,42.06,31.71,35.62,13.9,42.56,0
1480,15.23,0,34.4,45.33,14.6,22.97,9.7,18.2,26.01,56.28,42.22,48.86,43.12,37.69,20.34,60.21,0.74
