ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1312,0.77,1.78,23.01,36.59,12.9,4.32,16.55,10.96,11.67,1.24,0.38,3.88,0.38,0,0.63,0,1.73,1.16,3.51,0,1.41,18.54
1313,0.23,0.71,38.82,41.65,14.36,8.84,18.45,18.87,20.86,1.39,0,6.73,0.95,0.07,0.5,0,1.28,1.24,1.14,0,0.83,31.62
1314,0.1,1.15,30.79,46.15,21.48,8.41,28.05,17.36,21.64,1.7,0,5.8,0.27,0.41,0.33,0,1.2,1.49,0.87,0,0.14,30.93
1315,0.3,4.32,80.91,121.4,38.63,27.54,52.83,42.98,57.51,10.03,0,22.57,2.1,1.14,1.95,0,8.49,8.09,6.93,0.01,0.21,87.64
1316,0.29,5.39,70.14,98.89,39.01,27.14,57.2,42.5,62.64,9.33,0,25.87,5.24,0.89,2.44,0,8.31,7.93,10.98,0,0,88.27
1317,0.91,4.87,66.34,86.24,49.17,26.83,45.62,52.59,53.22,12.41,0,21.33,6.6,6.93,6.7,0,5.52,6.11,26.83,0,0,99.92
1318,5.28,9.15,65.12,102.95,52.17,25.57,63.23,59.48,52.68,20.31,1.74,25.99,7.57,12.48,15.13,0,13.38,9.11,58.23,0.06,1.02,124.14
1319,6.56,28.21,90.4,160.46,80.36,24.96,112.21,88.97,92.48,10.05,0.74,34.55,5.62,13.64,25.97,0,13.81,8.42,75.04,1.93,1.09,134.38
1320,21.6,53.87,134.14,181.32,94.67,54.89,152.97,91.78,92.62,27,3.22,36.14,14.03,42.31,34.37,2.78,17.17,40.13,112.11,6.7,7.27,157.68
1321,18.79,42.04,99.76,103.85,56.95,25.04,98.9,54.34,51.26,18.78,0.96,31.12,14.96,31.08,22.28,0.82,8.01,14.49,96.16,1.49,2.77,135.66
1322,19.22,67.25,103.54,84.47,38.15,20.95,50.43,52.67,45.35,15.72,1.32,29.48,14.52,40.71,32.39,0.99,11.66,34.49,110.34,5.42,7.9,146.41
1323,23.09,90.97,117.49,65.67,28.87,17.4,29.25,55.85,43.17,21.14,2.28,35.14,17.61,52.84,53.6,1.54,14.15,61.48,133.96,5.64,15.62,163.24
1324,20.16,80.32,95.62,55.32,21.36,12.98,18.87,47.84,14.99,25.57,2.52,32.69,16.83,42.67,30.86,0.27,14.21,27.67,114.4,0.91,6.96,155.06
1325,12.33,61.6,69.81,42.08,13.56,11.07,13.15,34.02,3.38,27.42,1.66,29.43,11.58,32.66,26.46,0.15,11.29,13.41,86.25,0.01,7.4,138.15
1326,0.84,24.73,42.36,24.74,4.33,6.19,7.53,23.85,1.53,22.59,0.67,29.59,6.84,19,17.11,0,6.48,5.87,71.8,0.12,4.12,112.95
1327,0,13.03,37.37,22.63,2.28,9.04,6.97,32.23,4.01,33.19,0.53,29.98,1.28,13.9,13.62,0,8.9,2.73,75.73,0.18,5.94,118.39
1328,0,8.06,24.49,10.5,1.49,6.03,5.1,21.54,1.46,23.05,1.15,22.78,2.45,8.15,12.18,0.12,4.83,5.16,47.18,0.38,1.23,97.55
1329,0,5.81,19.68,12.96,1.39,5.91,6.05,16.48,1.33,24.33,3.82,22.21,1.9,4.2,10.45,0.58,5.43,8.7,51.94,1.38,1.36,89.38
1330,0,4.32,21.61,11.36,0,7.82,5.92,16.64,0,26.77,2.56,24.33,0.45,1.73,10.92,1.15,1.1,5.78,59.67,0.22,0,106.14
1331,0,9.41,25.09,7.43,0,7.01,6.76,18.25,0,27.86,1.52,23.14,1.01,5.47,20.36,0,4.32,14.37,64.71,1.8,0.43,122.44
1332,0,5.15,15.46,10.56,0.64,4.8,7.39,15.19,0,21.9,2.36,24.31,3.69,7.37,30.03,0,12.13,22.32,82.43,15.51,0.72,121.11
1333,0,7.91,19,9.48,0.5,5.76,6.33,18.23,0,27.35,2.55,23.39,1.3,10.71,29.87,0,13.31,28.4,80.56,12.23,0.95,124.73
1334,0,11.88,22.85,6.98,2.48,7.73,9.28,25.1,0,32.98,2.23,25.76,1.8,10.95,28.12,0.01,17.8,36.57,80.76,13.08,0,126.82
1335,0,5.19,12.35,6.68,2.74,6.7,4.88,20.37,0,22.14,3.96,25.62,1.35,4.63,32.42,0.43,22.98,37.53,80.31,28.41,0.4,112.07
1336,0,8.67,17.35,5.3,4.92,9.22,7.5,23.93,0,30.48,4.41,25.61,0.33,9.31,27.99,0,16.94,33.98,72.8,16.48,0.06,120.48
1337,0,8.08,17.17,3.55,8.31,10.87,4.26,28.6,0,39.44,3.67,27.06,0.08,14.03,27.08,0,20.47,29.14,82.06,18.03,0,125.58
1338,0,8.5,11.84,3.22,11.49,8.91,3.51,28.32,0.18,39.19,4.21,26.7,0,11.27,32.96,0,26.02,33.31,88.24,24.86,0.31,121.53
1339,0,4.84,12.02,1.33,6.09,6.46,3.46,19.98,0.11,30.67,7.08,27.97,0,10.69,25.34,0,14.17,29.38,66.12,23.19,0.22,112.52
1340,0,1.57,1,0.61,2.97,1.23,0.77,19.54,0.11,20.2,7.7,26.3,0.05,4.94,22.78,7.18,18.15,37.14,71.17,45.23,4.73,136.61
1341,0.36,4.96,6.86,2.12,10.43,4.67,2.52,29.83,0.71,32.94,13.62,29.33,0.55,16.5,30.17,12.54,24.65,41.78,86.42,49.75,6.09,140.52
1342,0.14,1.37,5.06,0.84,1.9,0.62,1.72,17.92,0.65,23.8,13.79,30.3,0.21,13.41,21.63,6.32,17.41,38.71,60.92,47.41,6.88,115.84
1343,4.12,6.36,13.95,3.91,9.91,1.8,4.1,26.05,4.73,35.42,22.71,35.4,0.76,34.4,46.02,20.51,38.57,45.79,94.61,58.01,23.52,143.02
1344,2.34,17.18,30.86,5.52,18.91,5.02,7.24,42.68,6.58,60.71,26.72,43.4,1.87,40.84,53.48,12.72,47.31,65.87,148.15,46.51,16.95,191.06
1345,13.95,16.85,32.59,27.57,44.08,5.03,20.25,60.04,23.55,72.91,37.86,64.1,9.35,50.64,78.76,17.35,53.66,94.61,170.76,100.48,35.05,244.11
1346,42.85,34.31,40.85,59.83,75.35,25.23,47.91,50.7,51.82,77.07,52.36,81.3,27.57,78.02,129.63,50.57,110.89,118.4,181.63,159.33,100.08,256.89
1347,33.05,17.86,28.52,43.58,66.9,15.94,28.03,48.85,32.03,69.38,48.44,71.81,18.68,54.68,101.47,27.57,87.86,112.75,162.17,145.27,68.94,227.5
1348,39.35,31.25,28.85,51.69,69.08,15.36,31.74,40.76,26.7,69.15,46.88,68.08,21.21,54.11,90.31,18.74,72.99,105.91,156.91,140.63,57.12,231.95
1349,31.88,7.46,7.53,49.95,54.75,5.39,75.68,28.7,8.24,15.21,28.77,61.33,3.54,25.98,34.73,9.43,74.81,86.66,93.6,126.11,33.04,157.43
1350,35.19,19.43,15.36,58.35,80.97,3.03,92.58,31.53,5.6,21.53,33.13,69.77,8.01,25.04,25.11,1.47,51.43,102.62,112.57,122.26,28.21,157.31
1351,68.15,38.7,40.59,94.36,127.8,19.22,145.51,58.08,20.4,35.73,47.09,102.7,21.58,57.84,72.47,15.52,101.2,153.51,155.32,182.91,61.27,225.45
1352,66.25,57.19,40.43,99.79,127.09,22.7,152.52,53.57,27.06,32.59,48.3,99.91,12.06,44.81,52.24,8.46,83.45,130.52,133.97,156.21,39.91,206.45
1353,62.12,69.41,44.82,134.68,145.39,36.19,169.79,60.02,36.95,37.18,56.73,106.55,31.56,29.85,37.1,0.04,65.64,119.97,134.56,134.57,27.7,169.48
1354,83.81,89.37,66.13,145.19,182.85,49.31,216.58,89.62,62.96,37.96,81.46,99.83,58.26,37.37,41.55,1.69,74.22,127.28,121.36,134.92,39.15,145.16
1355,92.62,74.11,70.7,157.8,169.33,46.28,193.63,71.68,50.05,35.72,71.37,110.99,32.47,29.69,33.38,0.45,69.95,129.22,131.63,130.86,25.53,168.69
1356,90.16,46.22,53.7,143.14,130.06,50.23,192.9,63.18,36.49,19.96,46.15,96.82,22.79,9.79,12.61,0,45.92,104.28,93.85,95.39,7.09,116.47
1357,117.58,37.31,69.59,137.65,141.71,73.91,216.33,61.1,34.76,19.71,37.43,81.84,30.97,3.83,12.4,0,41.97,90.8,84.02,76.58,2.28,90.83
1358,115.23,51.09,71.86,134.29,133.59,80.09,201.85,63.23,36.95,25.77,45.46,82.27,46.73,6.44,13.45,0,46.61,97.63,96.7,91.62,7.34,110.97
1359,112.75,24.46,53.36,127.24,112.99,73.9,188.15,45.04,16.83,15.76,21.66,79.64,35,2.49,3.14,0,35.78,84.75,87.17,69.16,2.48,106.42
1360,101.26,12.23,38.8,129.36,100.81,71.17,190.55,47.94,15,18.09,24.54,81.96,29.19,4.04,5.47,0.14,38.89,97.2,94.15,63.69,2.04,118.67
1361,59.03,26.83,48.68,114.85,84.58,53.3,159.59,65.21,21.07,51.52,52.79,117.97,34.42,39.08,22.74,2.47,41.93,136.74,119.42,83.36,21.6,153.66
1362,0,0.24,61.26,95.36,51.97,11.85,56.59,15.74,29.17,1.65,0,4.8,0.29,0,0.35,0,1.79,3.28,0.22,0,2.43,44.05
1363,0.2,0.45,41.26,52.32,34.94,7.9,43.81,14.14,26.59,0.93,0,4.41,0.21,0.08,0.49,0,0.39,1.33,0.75,0,0.26,28.93
1364,2.37,4.51,84.13,106.35,75.9,27.58,91.81,40.87,60.41,7.1,1,12.23,2.53,3.52,5.51,0,4.34,9.09,8.43,0.38,3.96,64.36
1365,2.96,6.78,150.84,177.25,133.43,43.65,147.97,61.83,108.01,13.78,0,25.06,3.81,6.84,5.61,0,10.28,11.11,12.21,0,1.23,117.4
1366,1.64,6.26,130.32,165.11,94.72,37.29,121.83,67.12,88.69,12.94,0.03,20.21,4.92,7.18,6.44,0,5.7,8.25,14.51,0,0.2,107.29
1367,0.51,5.56,77.91,124.84,61.93,27.19,78.99,52.5,73.43,9.04,0,22.43,3.26,2.71,7.65,0,5.46,5.19,15.88,0,0,88.46
1368,0.64,4.66,72.07,114.67,59.3,19.98,69.35,57.85,65.72,5.54,0.07,17.74,2.24,6.31,7.59,0,1.35,2.6,28.35,0,0.12,80.75
1369,0.27,2.86,60.2,83.6,33.79,17.96,43.6,53.13,34.03,13.44,0.59,29.73,6.61,12.61,13.12,0,4.9,6.01,42.74,0,0.27,112.4
1370,2.32,7.04,66.73,90.51,39.68,29.18,55.53,56.34,43.75,25.92,0.65,30.05,10.98,26.55,19.96,0,14.96,11.46,72.67,0.03,2.35,139.26
1371,4.57,13.05,73.53,106.23,43.52,29.49,55.87,55.11,46.17,24.47,0.58,28.77,11.42,26.81,22.08,0,11.46,11.19,77.67,0,2.8,135.18
1372,8.18,29.01,92.35,86.35,41.78,28.16,45.06,59.02,48.03,26.72,0.86,29.25,10.36,31.03,22.94,0.04,10.1,10.38,86.72,0.02,5.74,140.23
1373,8.1,41.39,86.67,71.35,31.48,17.19,33.65,54.61,37.69,17.36,1.19,29.47,14.14,32.01,24.57,0.51,10.05,16.67,84.62,3.16,5.91,131.34
1374,11.89,56.4,98,57.38,22.22,15.76,21.72,56.61,23.69,24.56,1.23,29.67,13.13,40.21,33.19,0.83,15.48,26.41,91.97,1.76,9.45,145.05
1375,6.31,39.04,57.62,41.1,10.92,7.54,11.34,31.67,5.84,15.75,1.13,27.22,11.97,31.2,23.91,0.01,7.95,16.15,71.89,0.08,6.84,106.72
1376,3.44,39.23,55.24,34.02,12.68,10.18,9.52,29.9,0.56,25.53,1.43,27.32,12.14,27.77,23.64,0,10.66,11.33,85.1,0,5.2,131.53
1377,1.37,25.25,49.3,19.86,6.51,12.82,9.88,24.93,1.05,32.2,0.58,23.64,9.31,21.34,23.16,0.1,11.31,6.71,82.13,0,5.89,134.85
1378,0,14.43,37.29,13.64,2.24,9.53,8.62,21.51,0.59,29.46,0.31,24.39,5.28,14.73,18.58,0,7.35,6.08,68.19,0.01,3.7,130.88
1379,0,8.55,20.14,9.22,1.68,6.06,3.99,16.52,1.51,19.69,1.82,20.5,3.43,7.45,12.17,0.25,5.85,5.13,42.95,0.32,1.35,86.26
1380,0,8.47,26.05,5.6,0.64,6.11,4.98,19.95,0.71,26.24,0.61,17.81,1.19,4.17,14.83,0,4.54,3.39,53.32,0,0.23,105.37
1381,0,8.76,26.71,4.56,0.62,7.61,7.56,23.93,0,33.1,0.71,20.06,1.12,2.81,21.17,0,3.37,5.34,68.61,0.01,0,125.17
1382,0,8.08,21.65,4.76,0.06,5,5.79,17.55,0,27.75,0.73,19.52,0.65,6.22,22.09,0,3.25,14.75,62.33,0.5,0.09,115.73
1383,0,9.45,26.39,4.49,0.34,7.26,6.91,19.88,0,28.8,1.72,20.84,2.02,8.95,31.98,0,7.42,27.7,72.36,5.2,0.06,124.28
1384,0,10.18,26.22,3.41,2.58,8.12,5.96,20.6,0,31.93,3.15,21.8,1.07,10.38,32.98,0,10.31,29.86,78.33,7.14,0.02,127.45
1385,0,12.9,29.25,5.26,4.49,9.2,7.26,29.04,0,36.83,5.29,28.75,0.79,11.71,34.06,0,15.31,39.96,89.24,11.17,0.56,147.33
1386,0,10.89,22.94,4.02,5.31,5.32,4.86,21.5,0,25.71,5.73,22.71,2.43,13.94,31.18,0.12,16.28,30.68,71.64,15.05,0.62,108.71
1387,0,6.75,17.07,3.46,4.16,5.65,3.62,19.08,0.17,27.32,5.63,22.31,0.43,9.57,27.46,0.01,13.27,28.48,64.02,16.99,0,106.58
1388,0,1.68,9.81,0.99,3.34,2.4,1.04,16.78,0.02,20.29,6.77,25.81,0.06,5.39,29.43,0,10.15,25.64,63.34,22.51,0.39,114.24
1389,0,9.57,16.69,4.72,9.32,6.79,5.31,32.62,0.4,42.46,10.11,33.91,0.05,16.61,37.7,0,19.51,37.53,78.87,23.85,0.64,137.14
1390,0,3.47,12.63,1.88,5.71,2.48,2.75,19.9,0.69,29.45,7.17,27.94,0.05,10.42,21.93,0.61,12.51,31.81,60.13,28.41,0.53,110.99
1391,0,0.06,3.02,0,0.73,0,0.19,15.06,0.78,21.87,4.27,23.25,0,1.68,16.93,0.39,10.8,38.15,60.31,48.65,0.43,153.14
1392,0.2,5.75,12.41,2.07,8.78,1.51,4.19,20.19,3.26,30.7,13.42,33.47,0.71,14.82,34.83,2.23,22.78,51.43,83.02,54.76,4.77,156.26
1393,0.22,3.27,13.83,0,5.38,0.46,2.72,24.1,3.51,41.67,16.7,34.61,1.61,17.88,36.07,5.16,22.47,53.8,88.43,46.57,5.71,160.78
1394,4.74,6.35,27.85,5.11,15.8,1.97,11.45,44.42,13.86,59.53,33.83,50.41,3.3,36.88,68.35,17.54,49.95,83.62,137.07,84.27,24.32,211.55
1395,9.41,7.72,30.25,10.34,12.54,1.4,17.39,45.95,18.8,60.13,39.26,56.47,6.33,46.15,79.16,23.25,58.33,96.57,139.13,106.68,37.11,216.06
1396,7.16,13.7,28.09,21.3,33.37,2.6,21.5,48.31,20.86,67.79,45.13,66.35,9.36,46.4,87.36,21.46,55.62,109.37,152.83,121.75,34.26,222.01
1397,22.41,37.8,37.23,39.89,60.3,13.21,45.87,50.83,36.38,75.68,65.65,72.46,26.57,62.77,112.74,34.71,78.16,129.59,171.18,149.69,64.38,236.84
1398,32.83,29.69,30.12,39.59,67.3,17.08,43.89,46.14,25.83,74.01,52.81,74.17,24.29,57.18,94.66,21.51,68.08,123.67,164.23,148.37,51.57,222.94
1399,72.25,75.66,54.52,116.45,146.78,38.23,169.6,61.13,35.49,54.86,66.91,102.38,37.84,56.87,59.55,6.91,82.07,135.01,165.49,179.47,53.07,215.91
1400,64.68,67.53,53.12,130.22,148.32,41.18,167.05,59.85,44.23,44.31,67.56,100.36,37.19,41.38,46.86,3.41,58.91,110.03,127.78,141.87,37.35,157.82
1401,107.56,103.99,104.64,192.68,212.77,77.03,264.18,104.15,83.28,59.95,107.13,128.02,77.73,52.89,65.84,1.37,77.3,144.73,159.06,164.17,56.99,202.39
1402,116.45,94.53,98.16,183.87,193.01,72.18,239.15,88.16,75.81,57.47,94.57,127.31,57.98,47.5,57,0.07,69.01,135.01,157.37,146.39,48.75,177.18
1403,167.36,93.71,134.98,220.23,201.75,99.21,285.98,106.66,80.12,58.71,102.85,136.03,73.11,45.89,59.8,0.05,78.03,150.05,161.35,150.47,44.36,176.21
1404,152.68,86.26,124.64,190.19,194.36,95.26,274.66,98.78,78.63,46.75,99.11,123.63,67.86,35.77,50.73,0.08,71.53,142.25,146.83,131.2,31.16,151.66
1405,163.95,86.57,121.28,187.49,200.55,117.47,275.18,101.9,72.42,53.83,100.32,131.51,72.75,36.02,52.64,0,74.43,149.22,160.37,136.19,38.42,168.67
1406,133.95,75.43,104.54,173.89,158.51,98.34,217.96,80.25,51.93,41.99,80.88,123.08,65.61,28.54,34.74,0,66.77,139.33,133.64,117.94,25.47,159.81
1407,86.48,33.92,54.31,133.86,121.56,69.14,177.22,62.17,29.04,31.92,74.42,108.74,51.93,18.09,25.99,1.07,56.04,129.46,101.69,84.98,11.32,145.06
1408,97.51,60.41,67.35,177.71,142.9,98.38,231.78,81.84,42.52,56.04,104.6,165.22,68.71,41.47,35.91,3.3,91.55,196.61,155.64,143.67,33.91,211.11
1409,0,0,52.31,59,57.59,26.39,57.01,15.97,30.57,0.19,0,2.08,0,0,1.16,0,0.19,1.1,0.78,0,0.33,27.94
1410,0.77,0.73,52.9,59.12,60.78,27.86,58.01,28.13,40.61,0,0,5.76,0,0,3.46,0,0,1.28,2.1,0,0,35.17
1411,2.31,0.42,130.51,175.04,150.46,69.01,153.98,67.65,95.67,10.35,0,22.59,1.91,0.94,6.94,0,9.39,14.22,4.18,0,3.69,101.99
1412,3.35,5.26,143.11,191.77,144.03,61.98,162.07,64.16,97.55,17.85,0.75,26.81,5.62,9.19,13.17,0,10.25,17.06,17.96,0.11,3.61,125.53
1413,1.59,3.34,110.5,142.47,73.16,35.03,98.89,53.04,71.68,16.1,0,20.47,6.38,5.44,7.09,0,4.87,9.01,17.45,0,0.32,100.33
1414,0.14,1.36,74.18,98,43.26,29.7,42.2,45.25,57.47,17.1,0,27.82,7.67,2.4,3.65,0,7.53,6.45,15.15,0,0.19,93.01
1415,0.18,2.13,67.89,95.07,48.97,23.31,43.73,49.27,54.21,10.66,0.31,24.99,7.24,10.67,11.13,0,4.08,6.42,26.83,0,0.08,87.06
1416,0.21,5.96,60.04,86.82,29.95,21.94,40.95,46.73,34.16,23.01,1.82,31.13,11.92,26.46,26.44,0.14,12.57,11.11,62.35,0.95,0.86,129.52
1417,0.37,7.12,67.24,89.44,26.37,24.62,43.31,47.44,27.14,28.85,3.34,34.21,14.64,34.06,27.63,0.02,17.56,14.63,82.19,1.85,1.67,154.83
1418,0.12,1.63,49.35,70.96,19.47,18.73,25.65,38.24,20.03,20.56,0.09,25.96,11.13,20.01,16.02,0,5.62,8.67,57.71,0,1.82,118.2
1419,4.82,16.79,72.06,83.74,24.75,19.31,30.36,49.5,30.29,30.01,2.58,21.35,12.17,29.96,25.99,1.16,10.34,12.16,92.79,1.51,6.85,147.47
1420,3.24,19.14,32.45,56.87,14.4,7.27,14.36,29.49,18.84,12.32,1.5,25.54,10.29,20.73,19.49,0.71,5.39,8.52,61.88,1.75,4.58,89.73
1421,2.14,31.54,61,49.47,17.91,10.8,15.64,43.63,13.61,27.77,1.05,25.71,15.28,31.91,30.85,0.37,14.65,12.68,88.78,0.62,10.28,134.2
1422,2.96,44.64,80.19,49.74,15.35,12.33,13.14,37.76,5.41,27.75,0.3,24.03,20.85,41.7,33.97,0.62,15.18,19.47,98.76,1.49,23.32,136.37
1423,2.48,43.69,55.21,31.84,11.35,10.87,9.48,27.43,0.76,24.78,1.09,25.2,15.86,30.23,29.83,0.03,14.07,15.52,88.43,1.44,12.4,125.87
1424,1.21,26.53,38.21,19.15,6.09,9.35,4.69,18.14,0.52,20.85,0.79,21.38,16.36,18.86,23.66,0.11,7.2,6.72,74.43,0.56,5.45,116.73
1425,0,9.25,35.79,17.46,4.07,10.35,5.76,15.7,0.05,31.2,0.09,14.74,11.52,12.82,16.27,0.36,4.54,2.33,79.38,0.08,6.16,124.71
1426,0,11.5,28.39,8.29,0.6,10.71,6.36,21,0.01,26.79,0,18.17,4.89,9.18,17.26,0,5.23,3.55,55.4,0,0.65,118.25
1427,0,6.88,22.96,3.12,0.28,12.04,6.66,25.03,0,31.75,0.08,17.22,3.07,1.76,19.16,0,4.55,1.67,59.88,0,0,119.28
1428,0,1.45,14.5,3.62,0,8.44,3.66,20.21,0,25.67,0.19,14.4,0.99,1.07,15.46,0,0.86,2,46.3,0,0,100.79
1429,0,3.95,18.74,2.58,0.19,4.97,4.22,21.29,0,26.58,0.68,16.71,2.48,4.17,24.76,0,2.43,13.09,56.14,0.26,0,111.93
1430,0,7.19,20.08,3.43,0.18,10.29,7.43,25.34,0.34,34.23,2.22,22.07,4.13,10.36,40.92,0.2,12.08,35.06,100.05,8.35,0,140.98
1431,0,5.06,17.6,1.02,0.54,6.09,3.61,21.97,0.44,27.77,4.8,27.49,1.89,5.83,35.43,0.8,11.98,30.07,84.44,14.24,0.3,137
1432,0,0,2.6,0,0,0,0,13.06,0,7.34,10.19,27.45,1.92,0.52,15.06,0,14.6,14.56,46.17,24.73,1.19,93.81
1433,0,9.1,19.11,2.25,4.03,5.42,3.58,25.69,1.52,31.1,10.38,32.26,6.58,10.67,48.88,2.71,28.21,41.03,107.91,41.08,13.02,148.4
1434,0,5.79,12.19,0.58,1.33,2.15,1.47,16.4,0.08,16.63,4.27,32.13,10.62,5.72,38.98,0.14,21.16,34.87,98.7,37.84,4.44,156.29
1435,0,3.97,9.95,0.35,0.66,0.77,1.77,15.31,0.76,17.88,6.14,33.32,2.37,4.4,42.15,0.39,17.22,31.54,80.8,43.66,3.39,152.08
1436,0.08,11.85,24.55,7.83,11.92,9.99,11.7,41.26,3.93,51.02,15.79,46.8,0.44,23.28,67.01,1.36,30.93,57.17,114.24,49.3,4.84,179.72
1437,0,2.38,11.75,1.14,3.78,2.41,2.99,22.12,1.56,31.83,8.52,36.2,0.27,10.81,32.96,0.67,17.45,39.69,78.13,49.41,3.42,151.5
1438,1.69,3.19,10.99,3.23,5.66,0.4,1.85,26.88,6.18,33.78,24.43,37.36,2.85,14.41,50,13.34,36.82,60.37,101.77,57.44,15.21,186.26
1439,8.94,26.6,40.47,14.98,36.67,11.56,14.53,49.73,18.01,63,28.66,57.68,0.45,43.41,77.84,15.18,49.89,79.01,137.43,55.66,13.67,195.16
1440,4.45,9.43,32.2,6.67,13.37,3.05,15.36,38.46,9.76,57.76,33.39,49.89,3.7,34.75,63.01,9.37,38.11,84.22,106.14,68.85,19.14,196.35
1441,33.75,34.1,55.88,36.27,39.85,15.94,56.68,72.89,41.61,80.8,74.85,87.65,31.81,86.12,148.9,71.03,119.66,152.34,182.15,158.64,93.71,279.65
1442,27.73,36.12,49.72,38.21,39.22,14.08,45.48,69.61,41.91,82.01,70.99,84.61,29.69,81.18,132.9,53.12,108.37,144.82,178.39,150.05,76.84,278.04
1443,30.81,45.77,54.55,47.77,67.66,12.83,54.24,61.9,42.93,85.41,67.92,88.13,25.53,87.83,122.27,34.74,92.67,141.77,194.53,158.28,62.32,290.24
1444,91.17,122.37,108.68,116.06,136.72,71.39,145.31,111.69,109.27,138.96,123.94,153.29,77.15,155.87,208.41,79.86,180.52,190.23,284.5,228.93,168.39,383.21
1445,289.76,246.18,297.38,355.48,386.79,210.45,495.48,245.52,212.61,173.6,244.29,229.48,221.14,178.25,183.6,38.25,201.05,265,292,296.85,151.39,321.55
1446,237.92,164.92,217.23,292.14,302.19,165.51,395.99,185.42,146.57,120.49,181.02,188.72,159.19,128.18,130.15,15.69,137.65,218.17,235.89,234.61,108.94,287.79
1447,184.84,117.23,157.23,228.81,234.1,130.54,319.12,144.69,110.86,93.68,152.17,164.27,112.07,90.38,100.58,6.36,94.3,191.32,200.18,170.18,83.83,214.61
1448,237.11,158.71,204.65,276.6,299.15,179.1,416.76,177.69,154.71,115.46,195.64,191.33,144.96,108.39,146.9,18,139.78,233.68,234.02,205.47,101.3,254.52
1449,164.64,99.85,142.64,217.82,217.32,120.54,295.71,128.78,98.79,70.6,137.15,155.78,94.22,69.33,82.43,6.32,99.08,192.31,195.67,157.39,58.63,214.26
1450,156.99,76.43,133.33,221.29,214.6,135.66,266.16,107.43,80.36,65.16,130.89,158.57,106.41,69.54,93.52,3.39,113.24,200.54,185.52,157.59,52.47,214.01
1451,86.56,60.81,70.56,174.81,139.37,88.79,214.99,77.75,45.56,50.65,122.12,162.17,96.23,63.08,67.81,12.77,121.3,200.36,177.77,147.81,58.04,219.41
1452,110.57,82.7,79.96,177.63,156.07,91.32,221.85,90.53,62.2,76.74,157.05,170.57,118.19,86.75,74.09,18.3,132.13,228.08,186.94,169.17,75.53,236.57
1453,1.03,0,102.4,111.49,110.45,65.21,103.79,50.8,80.2,0,0,8.63,0,5.38,16.64,0,0.36,6.36,21.28,1.95,0,71.02
1454,0.95,0.5,121.74,156.78,147.47,78.95,148.55,63.8,91.67,7.05,0.03,16.72,1.71,3.46,11.52,0,4.57,10.17,12.04,0,1.5,95.66
1455,0.71,2.12,115.48,145.68,81.98,45.88,114.96,47.25,84.96,15.28,0,25.5,5.74,10.81,12.91,0,8.3,14.21,14.76,0,1.25,109.92
1456,0.22,0.58,92.34,110.34,43.61,32.26,58.11,44.76,60.32,9.93,0.09,20.4,5.95,3.06,7.83,0,3.49,7.51,12.91,0,0.04,86.35
1457,0,1.59,74.54,88.92,29.78,29.4,35.7,48.91,36.28,17.14,0.07,27.85,11.12,5.33,7.16,0,7.23,9.8,17.62,0,0,105.08
1458,0,3.1,76,84.06,48.68,34.63,45.34,50.31,48.97,26,0.3,30.08,13.12,21.8,16.4,0,14.38,15.51,37.79,0,0.29,133.14
1459,0,2.91,60.95,87.46,33.24,25.53,38.15,44.02,33.31,20.27,1.53,29.26,12.06,25.75,22.85,0.21,9.7,14.46,62.35,0.58,0.94,127.22
1460,0,3.49,57.64,70.13,18.35,20.78,29.44,40.64,13.17,25.23,3.43,29.19,14.48,25.99,22.92,0,13.24,15.49,63.5,0.22,1.41,137.52
1461,0,1.24,40.29,50.23,8.11,12.09,19.28,28.83,4.47,16.08,0.42,24.38,10.17,12.45,15.5,0,4.41,7.14,40.77,0,1.33,103.28
1462,0,8.37,58.08,62.28,14.33,17.15,21.05,37.78,10.71,25.27,0.49,21.37,12.25,23,22.03,0.02,8.22,9.08,74.38,0.01,5.08,134.82
1463,0.1,8.06,46.62,53.12,12.19,10.13,13.56,34.44,6.28,20.85,0.89,21.68,14.17,22.74,23.06,0.14,6.83,8.38,64.94,0.2,4.87,117.02
1464,0.22,7.56,38.3,34.25,6.17,6.77,8.5,21.79,2.47,14.47,1.04,21.95,12.58,19.73,21.9,0,9.83,7.37,60.03,0.2,3.81,106.03
1465,0.03,15.57,50.76,37.94,8.66,13.57,9.3,29.1,1.84,24.38,0.31,20.29,15.34,30.4,27.56,0,14.11,11.27,80.56,0.06,11.74,121.42
1466,0,20.19,43.58,20.89,6.69,9.8,6.11,21.66,0.17,19.77,0.06,21.75,15.03,25.64,24.82,0.15,9.34,9.66,75.29,0.04,6.57,116.38
1467,0,14.08,35.06,14.69,3.97,8.46,5.93,21.51,0,23.58,0.54,16.82,12.92,17.85,21.05,0.04,7.06,5.84,75.46,0,5.48,122.39
1468,0,5.76,22.41,9.3,0.59,7.47,3.44,12.03,0,16.04,0.13,15.06,6.97,10.09,12.83,0,2.82,2.53,48.04,0,1.38,102.57
1469,0,9.28,24.34,4.6,0.37,10.77,5.15,20.01,0,23.89,0.36,17.94,4.34,10.08,19.41,0,5.42,4.48,55.2,0,0.62,116.01
