ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
766,0.92,14.87,43.73,33.94,13.37,12.29,22.36,29.39,25.48,45.26,2.4,37.67,1.75,32.33,4.49,2.6,41.93,28.01
767,0,7.02,30.53,26.74,12.48,10.68,17.99,18.31,13.14,34.66,1.06,26.7,0.19,16.36,0.57,0.39,19.73,14.05
768,0.38,11.2,40.42,32.35,20.4,18.24,23.06,18.36,13.45,46,0.83,22.92,0,15.82,2.65,3.19,21.14,15.87
769,0,10.84,36.54,29.14,15.13,13.03,18.02,19.05,10.24,39.32,0.41,25.57,0.07,16.46,1.51,1.78,20.69,13.28
770,0.35,14.08,42.8,35.89,16.3,15.52,24.51,20.58,15,48.77,2.72,25.47,0.2,23.5,3.56,3.48,25.69,20.19
771,0,8.1,28.38,27.71,8.79,11.64,24.03,14.44,8.47,33.37,3.07,21.81,0,14.95,2.25,1.75,17.51,14.19
772,0,15.39,37.54,30.98,8.04,11.88,23.51,18.83,12.12,43.77,2.08,25.05,0,22.47,3.63,2.9,23.2,24.88
773,0,9.85,20.04,19.56,4.89,5.11,15.35,12.51,8.51,24.89,0.45,22.94,0,14.34,2.59,1.91,11.68,18.04
774,0.42,12.91,23.74,23.59,6.87,7.32,15.81,17.86,11.68,31.59,0.87,30.18,1.42,17.37,4.17,1.67,15.77,26.07
775,0,13.72,24.5,22.82,4.09,5.93,12.59,14.28,4.62,29.02,0.22,26,0,14.31,2.98,0.48,14.76,22.05
776,0,13.43,22.18,21.87,6.34,4.2,10.97,19.57,3.26,28.27,1.67,29.12,0,13.91,2.88,1.52,15.85,25.44
777,0,21.3,29,23.69,9.77,9.23,16.03,20.88,2.75,40.07,1.81,30.2,0,20.99,4.55,0.47,24.84,33.94
778,0,17.56,18.87,15.68,5.16,5.35,13.58,19.68,2.05,32.99,1.41,31.53,0,16.62,5.04,0.39,18.82,36.8
779,0.05,21.74,23.66,14.76,3.81,5.75,14.07,17.93,3.38,37.57,1.9,39.36,0.21,16.72,6.57,0.69,27.72,43.69
780,0.04,26.94,23.51,19.33,6.12,8.86,12.85,21,3.93,45.45,3.74,38.77,0,23.99,10.2,0.23,26.78,50.91
781,0.49,28.41,18.01,21.44,7.87,8.56,16.79,21.84,2.78,46.66,2.75,38.01,1.62,25.61,18.92,0.39,25.77,58.2
782,4.27,22.94,17.74,22.55,12.58,12.94,16.64,20.76,16.1,38.76,5.69,36.23,5.46,27.3,21.18,5.71,32.41,44.4
783,2.27,3.28,2.89,5.13,2.53,1.5,4.19,9.59,3.41,7.23,4.45,15.99,4.32,7,6.19,0.08,8.07,13.9
784,5.43,11.84,8.3,7.25,6.41,2.12,6.99,8.76,2.2,19.93,1.21,20.14,6.49,15.84,8.05,0.69,12.63,20.93
785,5.25,8.7,5.66,3.31,4.34,0.22,3.85,8.28,2.27,21.16,1.47,24.64,13.77,22.25,10.15,0.14,11.65,25.57
786,7.07,5.68,5.2,8.53,6.73,0.8,4.58,5.76,3.67,10.15,2.8,26.32,18.4,16.3,9.7,0.5,11.92,15.1
787,7.95,6.96,4.11,3.08,3.12,1.09,7.25,4.54,2.08,8.89,3.31,29.14,10.45,15.16,14.88,1.43,20.48,18.76
788,16.99,31.38,29.93,19.3,23.49,9.58,17.86,19.56,10.41,47.53,14.26,86.27,16.46,68.83,26.41,5.93,72.87,77.64
789,8.36,32.39,24.59,10.64,16.26,4.17,11.32,18.31,3.48,49.06,8.27,72.02,5.92,50.41,19.12,2.9,47.35,73.01
790,6.9,18.58,7.52,2.13,10.19,0,5.61,12.9,0.84,29.15,1.42,43.84,2.41,33.17,7.04,0.33,20.33,43.38
791,10.94,22.74,10.91,10.53,15.97,1.12,6.96,15.01,2.83,29.83,2.66,47.5,2.87,38.04,15.08,0.1,28.55,42.73
792,17.79,16.55,9.64,16.71,21.43,1.59,7.52,10.87,3.54,19.37,3.03,42.62,4.9,23.84,12.32,0.27,32.18,31.04
793,19.61,8.04,1.98,8.87,16.4,0,0.21,4.86,0.56,7.65,0.71,19.26,0.67,9.76,11.58,0,19.56,15.21
794,4.54,1.4,0.72,3.24,3.55,0.12,1.9,0.99,0,2.23,0.39,6.28,0,2.04,3,0.91,4.32,4.29
795,6.25,0.85,1.52,4.71,6.74,0,0.46,1.76,0,2.23,0,8.02,0,3.78,3.33,0.68,3.14,3.84
796,11.39,11.76,17.78,10.18,19.17,1.27,3.41,19.68,1.14,19.93,0.75,29.55,0,24.72,8.11,0,7.52,20.78
797,2.94,8.1,8.6,5.36,8.12,0.11,2.08,9.93,0,10.65,0,18.67,0,15.5,1.63,0,2.18,13.74
798,11.67,1.98,3.62,6.18,7.27,0.3,2.94,3.26,0.95,2.96,1.26,12.11,0,6.13,1.2,0,3.63,8.06
799,9.21,1.04,2.07,5.32,9.24,0.16,2.93,0,2.51,0.31,3.57,1.05,0.41,0.8,2.85,0,3.89,0.17
800,21.21,14.13,10.17,17.15,21.57,1.95,9.23,5.66,7.11,5.57,11.8,15.47,2.64,10.85,5.24,0.35,9.56,11.96
801,31.83,12.48,15.01,19.33,22.03,6.47,14.24,11.56,13.38,8.25,12,15.96,4.83,17,11.7,0.83,13.89,14.98
802,22.32,8.27,12.78,14.34,16.95,4.69,10.48,7.82,7.47,6.52,14.1,13.22,5.51,12.35,4.03,1.1,8.63,11.18
803,36.69,35.42,31.85,29.1,43.99,9.24,19.5,30.86,10.83,30.63,19.67,45.68,6.47,36.56,8.78,0.26,16.7,36.03
804,20.87,19,12.75,17.55,31,2.45,13.83,12.48,3,9.44,4.38,15.43,2.4,16.53,1.91,0.14,4.08,13.32
805,22.28,30.58,29.31,25.03,39.26,8.36,28.35,24.92,6,20.8,4.19,34.24,4.74,35.94,4.83,0.16,10.74,21.28
806,7.71,8.37,18.28,4.18,19.36,3.45,9.42,15.89,0.54,12.06,0,20.63,0,24.59,0.56,0,5.31,13.29
807,9.49,19.86,24.98,15.35,40.86,7.86,22.9,32.37,1.81,20.94,0,34.94,0.88,36.88,0,0,15.08,27.46
808,37.15,50.72,42.39,61.07,90.73,30.37,64.43,43.93,16,24.58,13.4,59.67,6.21,36.74,4.05,0,24.53,50.39
809,9.03,23.64,35.3,24.88,49.72,15.36,35.07,36.2,0.52,27.78,0,53.78,0.08,41.85,10.33,0,18.71,35.39
810,8.83,28.53,38.79,30.48,60.01,18.37,40.83,37.11,0.59,28.09,0,58.8,0.15,43.26,14.29,0,20.91,39.45
811,9.06,30.7,37.79,34.77,61.83,15.86,39.87,39.27,1.42,26.55,0,62.09,0.29,41.09,9.46,0,25.26,48.4
812,0,3.53,21.91,12.73,4.66,12.41,11.05,20.94,16.8,22.75,16.16,33.42,9.49,10.42,19.78,1.26,25.34,18.89
813,1.33,9.54,32.57,19.19,9.37,9.9,13.73,30.19,20.46,25.66,12.83,36.69,6,14.14,23.96,2.44,37,23.53
814,0.35,3.07,15.97,14.82,2.97,3.42,6.76,19.19,10.66,13.63,14.66,30.84,5.51,4.74,22.08,1.5,24.56,16.17
815,0.89,8.17,30.79,20.26,6.67,9.55,17.69,24.09,19.67,26.14,5.95,30.72,4.04,16.25,18.06,1.02,33.08,21.56
816,2.02,11.88,29.72,23.82,8.99,9.22,17.9,26.69,19.75,26.36,4.12,31.14,3.79,18.29,15.26,2.18,38.77,25.71
817,0.14,1.19,5.84,14.72,0.75,1.64,7.22,9.83,6.17,3.59,4.36,31.27,0.83,1.94,12.66,1.21,23.13,13.58
818,1.23,8.02,24.65,26.36,11.19,8.49,18.14,21.2,19.37,27,3.07,33.41,3.03,20.18,10.53,0.85,27.87,23.87
819,2.9,9.27,27.83,24.22,13.43,7.11,19.92,20.43,16.38,27.28,2.1,28.58,2.54,20.08,8.71,4.05,27.05,20.47
820,0.94,14.54,43.1,32.48,14.19,13.06,22.11,29.13,25.1,44.28,0.97,34.76,2.15,28.71,5.68,2.64,40.09,26.39
821,0.5,11.72,38.78,30.82,12.54,11.15,28.22,26.23,18.64,41.31,0.76,32.58,1.07,25.77,3.97,5.11,31.32,21.29
822,1.72,14.41,45.22,34.6,17.34,13.21,52.69,57.76,19.89,46.08,1.05,25.32,1.09,25.3,4.99,10.99,37.25,27.26
823,0,11.77,35.9,29,12.63,12.64,31.03,25.93,12.55,43.17,0.54,26.5,0.01,22.25,1.37,4.77,26.02,20.22
824,0,13.55,35.42,27.57,10.59,12.35,25.42,19.18,12.93,44.22,0.18,27.34,0,18.05,1.4,4.28,24.78,19.94
825,1.21,12.36,33.18,31.98,11.1,9.71,29.16,19.38,13.88,39.7,0.01,29.7,0.03,24.83,3.07,6.39,24.68,23.07
826,0.33,16.25,36.89,29.13,8.03,10.49,21.43,18.45,10.85,42.02,0.82,28.44,0.13,24.6,5.24,4.72,24.94,25.94
827,0.03,15.76,30.62,28.3,7.51,8.86,22.3,18.83,8.72,41.45,0.26,25.3,0,19.53,3.93,2.73,24.43,25.59
828,0.24,14.11,24.11,22.99,7.42,7.48,17.51,14.08,12.19,34.32,2,26.32,0,17.74,6.26,4.38,21.31,23.9
829,0,4.39,7.44,7.68,2.09,1.54,3.02,4.21,0.8,13.4,0.25,15.33,0,5.59,1.19,0.38,6.73,8.76
830,0,4.81,7.79,6.86,2.07,2.03,3.15,3.84,1.2,14.23,0.25,13.44,0,4.95,1.59,0.74,8.37,8.31
831,0,13.36,14.34,13.65,4.7,5.54,7.14,10.83,3.4,25.86,0.9,20.13,0,11.81,2.79,1.7,16.04,18.3
832,0,13.13,12.89,14.22,3.94,5.47,8.57,16.43,2.97,26.54,2.17,28.58,0.14,15.75,4.41,0.49,17.48,26.62
833,0.33,20.39,21.48,14.78,5.93,8.04,9.5,16.36,1.8,41.88,3.69,41.5,0.23,19.28,7.66,1.68,20.99,36.72
834,0,25.96,21.62,18.67,5.98,8.5,13.57,18.21,1.13,44.1,2.06,38.01,0.11,23.63,11.34,0.24,21.76,47.42
835,0.45,23.75,14.07,18.96,8.13,6.56,14.38,20.05,6.44,39.2,4.07,39.58,3.07,20.83,18.04,0.91,24.6,51.69
836,1.52,21.92,14.49,22.31,10.07,5.58,10.96,20.31,3.15,42.86,4.54,41.14,3.04,24.66,20.49,0.42,18.98,58.12
837,1.88,27.07,18.18,22.11,14.05,6.01,11.23,18.51,4.94,45.86,4.01,44.89,1.5,30.71,22.69,2.97,24.46,62.01
838,1.41,17.78,8.46,6.85,5.67,2.45,5.1,12.78,0.04,34.43,0.57,33.1,2.44,21.54,12.83,0,9.41,45.86
839,3.44,16.2,7.45,7.01,6.21,2.21,5.44,11.39,0.55,36.04,2.96,36.59,5.73,22.08,18,0,15.62,41.29
840,4.57,13.62,8.14,5.98,9.08,1.84,4.06,10.02,2.97,27.91,4.06,41.36,17.34,27.41,19.02,0,26.82,42.71
841,5.53,26.88,14.22,9.64,12.49,6.72,11.31,13.37,4.69,41.24,6.95,61.23,12.4,42.02,23.96,1.55,45.93,64.11
842,13.46,9.14,0,4.69,4,1.27,6.75,1.46,9.28,1.58,9.32,30.45,23.48,22.61,27.02,4.02,52.94,17.81
843,12.66,12.46,7.57,6.34,10.99,4.1,7.02,8.21,4.93,22,8,45.57,14.31,25.67,21.31,1.2,40.52,45.98
844,5.85,15.65,6.57,4.61,8.19,1.36,6.08,9.52,1.1,21.01,4.25,43.65,4.27,27.44,15.15,0.19,24.56,42.21
845,10.31,16.07,10.35,6.05,13.6,1.46,6.12,12.27,3.09,23.18,3.21,45.98,7.42,25.62,13.36,1.14,25.16,39.31
846,6.24,19.63,10.09,8.59,12.26,1.3,5.81,20.17,1.13,25.18,2.21,40.74,2.49,32.46,8.79,0.53,16.38,36.49
847,9.5,8.44,3.78,7,7.41,2.77,2.47,6.19,0.46,8.8,2.85,18.83,4.85,10.71,10.49,1.42,14.29,14.42
848,6.82,12.09,10.03,8.79,14.15,0.62,2.97,13.81,1.16,17.56,0,27.49,1.06,20.99,8.17,0,11.01,21.67
849,12.58,15.1,15.63,10.49,19.28,2.58,4.36,20.97,0.53,20.97,0,38.05,0,27.77,9.55,0.09,9.56,27.01
850,8.1,8.28,11.13,4.89,11.88,0.31,2.99,11.41,0.2,11.98,0.05,24.04,0,19.4,5.78,1.32,7.87,16.14
851,3.04,10.59,15.83,5.88,10.34,0.19,4.11,17.81,0,18.36,0,27.97,0,28.17,1.21,0,1.26,19.96
852,0.96,3.61,6.88,2.29,4.19,0,1.36,5.4,0.19,6.3,0,10.24,0,11.27,0.65,0,1.3,6.56
853,4.59,0.32,0,1.38,3.39,0,0.77,0,0.99,0,1.91,1.79,0,0.03,0.18,0,0.1,1.35
854,21.3,10.4,8.12,8.8,20.28,2.12,5.06,4.05,6.22,4.28,13.25,12.28,1.91,8.17,0.96,0,6.41,10.14
855,7.02,3.22,3.41,2.17,4.74,0.23,0.84,4.8,0.56,3.58,3.52,6.85,0.31,5.1,0,0,0,3.9
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,38.75,29.3,24.68,20.99,40.54,5.85,15.68,16.61,5.9,18.47,20.54,33.6,3.24,24.34,2.83,0,9.56,22.86
858,13.41,10.32,9.31,11.1,16.98,5.15,6.87,9.89,3.07,7.9,2.89,12.84,1.01,10.29,0.98,0,3.65,7.65
859,6.13,11.45,12.11,10.13,14.18,4.48,10.47,12.24,1.63,10.28,0.07,15.5,0.72,16.92,0.88,0,3.27,9.87
860,8.4,11.16,20.7,6.95,20.08,6.5,16.4,16.6,1.43,13.1,0.02,24.57,0.29,25.22,1.07,0,5.04,11.49
861,11.14,12.94,20.16,9.77,28.78,8.09,18.72,21.32,1.83,12.93,0,26.35,0.15,25.1,0.64,0,8.94,14.79
862,27.45,35.21,37.69,43.72,66.8,27.1,53.86,38.26,12.41,17.69,8.89,49.62,8.92,36.38,3.59,0,19.44,39.35
863,10.81,26.62,34.14,28.26,56.35,18.27,50.58,37.44,1.26,28.47,0,59.94,0.06,41.04,4.41,0,29.14,37.09
864,12.47,34.62,40.82,38.04,68.86,23.94,58.98,37.72,2.53,32.84,0,67.15,0.48,43.25,11.73,0,30.42,47.89
865,0.14,2.73,22.42,6.72,8.04,13.3,14.86,21.13,15.92,25.08,17.26,35.29,10.9,8.7,19.68,1.85,27.97,19.42
866,1.59,10.65,28.99,15.57,12.03,11.17,15.86,29.45,19.07,25.8,14.1,32.12,7.14,11.65,24.03,3.11,39.17,23.17
867,2.54,14.05,31.74,23.98,16.03,12.84,21.79,36.11,23.61,32.99,9.16,35.89,9.38,14.17,28.9,3.2,47.9,29.38
868,4,20.17,43.15,24.94,11.75,13.33,22.46,33.78,24.93,35.68,6.57,36.7,8.4,24.47,26.03,3.59,52.64,30.39
869,3.76,9.11,21.02,24.38,10.42,8.69,16.76,25.72,17.5,18.21,6.27,36.93,6.51,16.14,17.68,2.86,29.33,22.03
870,4.44,13.87,31.68,32.17,12.16,13.47,23.04,33.37,24.59,26.65,5.39,35.61,4.86,22.29,16.68,0.53,46.56,32.38
871,1.29,11.09,30.74,25.44,7.72,10.84,16.5,24.67,22.42,31.81,1.67,30.94,1.81,22.12,11.85,0.98,36.2,25.86
872,5.49,15.59,42.68,37.53,22.91,13.77,30.79,35.58,25.53,39.88,3.47,43.96,6.14,26.4,14.61,10.91,46.95,30.92
873,1.95,10.45,38.43,32.39,13.83,11.57,24.46,29.08,21.74,33.85,2.08,35.1,3.42,26.84,10.62,5.4,40.73,23.31
874,0.29,11.2,34.28,31.08,14.95,12.09,39.41,31.99,17.32,36.81,2.25,29.23,2.05,22.75,6,3.63,29.19,22.99
875,1.01,10.34,34.99,42.26,22.37,11.53,70.32,74.18,17.29,37.73,2.02,32.14,2.76,24.88,5.44,20.44,35.02,36.02
876,0.27,13.37,40.97,31.13,13.33,13.1,46.29,35.64,14.63,45.14,0.4,31.69,0.99,24.99,3.36,6.38,31.07,26.16
877,0.48,16.19,40.37,31.26,12.66,13.54,29.23,21.21,15.37,48.09,0.02,29.13,0.02,23.2,5.4,7.06,31.13,24.06
878,2.1,8.6,24.07,25.1,9.56,6.9,24.35,13.99,9.4,30.53,0.18,24.69,0.33,15.81,2.8,7.91,22.11,18.93
879,0.09,15.24,30.26,28,6.81,8.65,22.54,15.82,8.78,36.69,0.13,25.72,0,23.3,4.6,2.78,23.33,22.83
880,0.89,13.72,25.08,25.09,7.11,6,21.88,13.6,6.39,34.25,0.31,23.29,0,17.23,5.3,4.69,21.71,22.26
881,0.17,9.42,19.09,21.34,7,5.3,16.65,12.17,3.22,27.53,0.34,22.08,0,12.5,3.24,3.64,17.62,19.68
882,0,14.94,20.9,21.81,5.38,7.76,13.56,16.44,4.38,35.99,0.85,26.53,0,15.8,5.72,0.31,18.85,23.48
883,0.08,15.12,22.84,23.45,10.24,8.55,11.18,16.13,2.9,39.81,0.31,26.3,0.16,18.68,5.47,1.57,22.95,24.53
884,0.03,4.58,4.76,5.4,2.08,1.53,2.38,2.7,0.77,11.26,0.48,16.95,0.12,4.44,1.37,1.04,7.08,7.61
885,0,6.29,5.43,7.7,1.36,2.08,4.37,7.59,1.32,16.04,0.42,22.3,0.26,6.65,2.59,0.59,7.68,15.09
886,1.41,16.78,19.91,13.61,6.9,7.32,5.22,13.24,4.65,36.16,4.85,34.74,0.61,18.85,6.46,2.28,22.76,36
887,0,16.53,12.12,13.07,2.42,3.81,7.15,14.98,0.24,32.64,1,30.65,0,18.25,7.17,0.79,12.85,33.38
888,0.68,11.75,8.07,12.97,5.82,2.93,11.12,17.3,8.29,28.46,5.3,31.29,4.83,17.02,13.13,1.25,18.36,32.73
889,0.06,8.06,3.49,12.72,4.53,1.92,13.95,16.02,10.52,29.44,5.47,33.82,8.68,10.39,24.18,1.04,20.48,32.69
890,0.8,9.42,4.54,7.16,2.33,2.47,4.5,9.65,3.12,23.37,4.01,31.34,2.95,12.05,14.59,0,10,32.23
891,0,2.8,0.44,0.4,0,0,0.45,2.2,2.21,14.12,1.38,19.64,2.95,5.4,4.92,0,9.51,16.2
892,3.18,18.76,8.78,4.26,8.56,3.13,5.59,14,2.11,51.22,4.77,50.11,7.47,30.51,26.66,0.41,27.23,61.25
893,4.54,17.91,8.67,5.11,7.25,3.85,6,11.28,1.72,32.72,5.32,40.05,5.71,25.35,19.12,0,21.83,42.38
894,2.99,10.95,3.17,3.31,6.29,2.2,3.83,8.49,3.09,21.33,3.22,39.8,10.89,20.25,19.36,0.94,28.78,40.36
895,4.72,11.4,1.32,1.42,5.04,0.13,1.41,4.41,2.36,14.57,4.73,31.38,17.86,19.72,17.3,1.86,46.45,31.93
896,8.09,7.46,2.62,1.68,6.66,2.76,3.18,8.35,2.53,19.19,3.96,34.41,9.01,20.94,12.31,0.03,24.57,40.57
897,7.88,4.81,1.55,0.6,6.04,0.5,1.26,7.47,0.72,10.46,2.47,35.62,7.46,16.86,14.04,0.36,26.64,29.84
898,7.29,5.31,4.36,3.14,5.69,0.95,1.58,11.03,0.92,16.15,1.45,33.69,3.35,21.25,8.15,0,11,32.83
899,3.33,19.13,7.87,4.56,13.44,1.86,4.22,17.57,0.08,25.09,1.07,37.33,1.24,28.82,8.67,1.05,16.82,33.57
900,10.31,13.66,3.5,4.27,19.54,7.66,1.35,20.83,0,20.74,0.1,37.05,0,31.69,8.71,0.59,15.4,32.75
901,5.49,11.83,8.44,4.74,11.19,2.36,1.65,18.63,0.13,16.67,0.06,29.54,0,24.58,5.19,1.54,8.37,22.92
902,9.51,20.64,22.52,8.45,19.53,5.14,4.19,28.61,0,26.83,0,39.16,0.04,36.04,11.77,0.22,8.65,31.6
903,14.93,26.44,35.41,10.84,27.23,9.95,7.6,36.3,0.48,35.81,0.04,43.46,0.71,42.69,14.01,0.81,14.81,31.82
904,11.31,21.66,27.2,16.4,26.84,2.76,8.64,30.69,2.83,33.79,0.92,48.33,0.62,39.97,4.94,0,5.73,31.57
905,6.81,7.02,10.68,1.51,9.11,0,1.84,13.45,0.4,9.23,0.71,19.09,0,11.79,0.09,0,3.48,10.6
906,21.83,19.49,24.15,20.62,32.55,5.26,13.63,25.23,5.13,18.01,3.48,33.71,2.77,24.28,4.81,0.8,12.69,24.44
907,8.48,9.96,11.21,7.72,12.88,0.81,4.7,14.36,1.35,11.13,3.58,19.24,0.03,14.32,0.1,0,0.84,12.73
908,45.83,21.86,30.07,23.43,38.13,6.75,10.8,34.88,7.62,26.33,5.38,44.3,3.59,34.83,1.21,0,4.73,32.5
909,43.78,29.54,30.74,29.28,45.27,9.65,16.92,35.53,7.58,30.13,13.9,48.56,5.82,38.67,3.29,0,8.86,34.23
910,6.77,3.5,3.61,5.44,7.89,1.71,3.18,4.66,2.09,3.43,3.19,6.63,1.12,6.29,1.02,0,2.94,5.42
911,4.01,1.67,0,0,1.99,1.19,0.21,0.38,0.56,0,1.42,0,0.96,0.32,0,0,0.69,0
912,18.9,13.04,11.86,14.91,25.3,11.34,15.44,7.19,3.71,4.97,5.93,13.11,1.98,8.32,1.74,0,4.25,6.12
913,13.8,18.14,21.14,20.28,29.4,12.24,24.97,19.56,6.16,17.39,0.52,25.11,1.75,26.55,2.78,0,10.88,18.18
914,30.73,18.17,29.21,20.88,42.22,21.53,51.01,27.99,9.99,20.56,0.53,35.29,2.26,34.37,7.34,0,23.06,24.55
915,19,17.85,22.16,20.71,41.92,16.89,40.08,16.85,7.12,8.89,5.28,28.44,4.73,17.83,5.08,0,15.83,14.83
916,12.95,20.91,31.25,26.79,46.67,22.34,54.44,26.86,3.41,22.03,0.5,48.23,1.89,31.03,5.51,0,24.54,36.91
917,22.75,31.94,44.77,39.68,73.63,34.47,74.93,34.83,7.32,26.7,0.01,66.21,3.08,39.6,12.49,0,35.33,54.58
918,0,0.27,11.11,6.35,3.1,5.66,8.33,15.69,11.57,13.07,27.48,41.45,5.68,1.21,14.59,0.57,22.18,10.78
919,0.17,2.9,29.44,11.45,7.41,14.62,16.76,22.8,21.22,32.66,20.05,37.34,12.52,9.14,20.49,1.02,36.09,20.96
920,0.01,4.27,21.92,12.06,5.66,12.19,13.9,22.79,18.52,24.99,14.71,33.48,7.54,12.16,17.21,0.08,28.36,17.22
921,2.97,9.88,32.42,16.93,10.4,10.74,16.01,27.99,18.19,29.36,15.67,40.09,8.21,14.26,22.94,1.65,36.77,22.28
922,0,8.09,25.67,19.69,4.82,11.38,16.75,19.86,19.38,27.62,9.59,30.34,5.8,14.06,16.48,0.26,32.32,23.46
923,0.42,10.03,26.37,24.74,5.89,9.25,14.04,22.84,21.53,26.48,4.83,31.41,4.63,19.46,15.82,0.33,30.58,24.28
924,0.01,7.63,13.05,15.7,3.91,5.86,11.44,13.37,11.23,15.46,2.41,24.42,3.18,8.72,10.8,0,20.17,17.23
925,2.98,11.57,26.39,26.05,13.64,6.56,18.28,20.73,15.86,31.96,2.22,27.33,5.68,19.58,15.03,2.73,30.33,20.64
926,2.77,7.81,19.25,18.43,12.16,6.24,14.15,12.85,12.2,25.18,0.87,24.46,3.46,15.15,9.98,2.47,20.44,16.11
927,1.09,15.57,45.78,33.71,18.06,13.29,25.49,31.21,22.64,48.36,1.84,36.51,3.64,23.8,12.29,4.12,39.83,22.67
928,0,9.82,27.88,26.52,10.82,11.12,22.14,19,13.45,35.48,0.41,25.91,1.86,17.99,4.82,3.5,24.57,18.53
929,0.29,12.34,36.43,28.85,12.34,12.08,40.53,29.08,15.31,41.17,0.47,31.51,1.1,21.24,4.33,5.07,32.07,23.05
930,0.26,12.17,29.41,22.37,7.66,9.52,29,19.88,11.72,34.64,0.14,23.68,0.29,17.43,3.71,5.21,24.36,18.31
931,0,8.35,22.74,20.77,4.55,7.47,18.88,12.15,7.65,32.34,0.1,22.68,0.12,14.64,2.81,1.59,18.02,16.24
932,0.22,17.77,37.9,32.14,9.04,11.86,29.2,20.98,10.82,48.67,0,28.69,0,24.59,5.86,3.83,29.63,25.29
933,0,13.51,29.1,30.71,4.5,8.82,19.83,15.52,8.51,35.25,1.57,28.61,1.66,22.58,6.93,1.43,22.64,24.28
934,0,16.93,29.94,31.07,3.42,8.88,19.71,18.76,7.05,41.19,0.64,28.42,0.08,23.49,7.89,2.44,26.52,29.91
935,0.3,4.01,7.72,9.64,1.78,2.02,5.11,4.71,2.08,12.01,0.47,23.37,0.02,4.71,2.45,0.84,9.08,12.58
936,0,2.51,5.91,8.21,0.62,1.59,3.7,3,1.58,12.22,0.15,25.05,0,4.44,2.92,0,7.9,12.94
937,0,14.22,17.68,15.28,4.41,7.08,10.01,14.18,2.93,32.14,0.31,24.66,0,12.69,6.16,1.59,17.89,20.34
938,0,18.6,21.07,17.85,8.02,9.17,10.11,17.5,5.65,38.98,1.67,26.67,0,16.65,7.7,1.87,26.34,25.87
939,0.16,10.64,13.25,11.04,4.22,4.6,4.78,9.16,4.6,21.84,2.29,12.69,0.54,16.59,5.65,3.15,15.84,16.36
940,0,22.04,21.05,16.62,6.11,9.49,7.94,17.11,1.51,45.82,3.45,32.04,0,20.45,9.5,1.15,20.81,41.05
941,0,19,15.55,12.79,4.64,6.44,8.24,18.8,0.94,35.63,1.78,30.04,0,18.15,9.51,0.09,15.25,36.54
942,0,1.25,0.61,0.95,0,0,1.5,2.67,2.23,8.94,3.51,25.34,0.16,0.51,4.98,0,6.79,11.88
943,0.18,0.88,0.12,1.81,0,0,2.53,3.44,5.96,9.67,6.04,30.88,3.28,1.23,10.78,0,10.59,14.63
944,1.06,17.54,9.31,9.17,5.77,3.79,5.04,12.92,2.94,36.36,3.9,37.29,1.36,17.54,18.1,0,15.9,40.56
945,2.35,16.81,10.14,8.16,7.96,5.46,4.68,15.93,4.06,40.43,5.18,44.81,5.29,23.05,21.3,0.3,18,51.55
946,2.35,14.28,7.44,5.74,9.02,4.57,3.01,14.35,1.53,33.71,3.91,36.1,4.41,21.77,22.56,0.33,14.45,43.95
947,1.99,14.64,6.26,4.42,7.71,3.2,3.65,14.03,1.67,33.38,3.37,39.88,2.67,31.33,20,0,14.12,47.56
948,0.55,11.54,6.04,2.58,9.17,1.97,3.28,13.33,0,31.68,1.14,35.06,0,26.44,17.88,0,7.7,50.55
949,0.49,9.67,5.96,3,5.64,3.21,4.17,11.62,0.3,26.85,2.95,35.85,4.07,26.59,16.67,0.43,16.54,45.34
950,1.51,13.08,10.37,3.83,7.48,3.09,5.62,17.37,0.65,36.9,2.26,40.9,0.12,33.7,16.18,0.39,14.89,51.86
951,1.79,17.03,9.83,4.29,9.45,2.6,6.83,16.13,0.47,29.99,3.79,44.92,1.72,33.27,12.67,0,19.96,49.24
952,2.51,12.77,7.33,4.43,10.24,1.14,4.02,19.18,0,27.96,0.36,36.92,1.32,29.2,8.77,0,12.01,40.28
953,2.9,16.16,8.49,4.71,11.84,1.43,6.64,18.52,0,24.46,0.75,30.77,0,28.34,5.36,0,8,32.03
954,3.01,10.09,6.07,4.8,9.3,2.57,3.12,12.55,0,15.99,0.11,23.28,0.34,21.48,3.01,0,7.1,23.26
955,5.29,16.39,14.05,6.15,14.62,2.3,5.21,21.16,0,25.36,0.35,32.15,0,29.68,8.11,0.53,11.21,30.3
956,28.41,20.78,20.74,16.02,22.15,8.04,9.27,22.53,1.58,27.56,1.57,46.26,3.27,32.52,19.94,0.84,25.36,38.33
957,6.57,19.55,21.22,8.2,16.57,3.86,5.98,27.19,0,25.85,0,35.95,0.03,33.1,6.2,0,6.82,27.09
958,14.17,7.33,10.5,10.59,11.69,2.79,4.86,8.36,0.01,9.04,1.66,19.98,0.8,10.57,8.22,1.02,7.9,13.83
959,6.06,11.86,15.59,3.58,13.89,0,3.26,22.89,0,18.95,0,32.27,0,23.77,0.2,0,0.72,17.38
960,12.13,8.42,11.65,8.93,15.65,1.31,6.43,13.27,2.94,11.27,2.29,22.17,0.95,17.77,3.21,0,4.19,14.82
